"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GADL1",7549.91812366722,2.05154818711102,0.353910871508782,5.79679335185418,6.75948970275282e-09,8.58165499833775e-07
"TOPAZ1",6.16852909324676,-3.81127612005887,1.34089337880261,-2.84234092009781,0.00447835743377012,0.0391916912987839
"FAM198A",55.1012164154513,2.30737235463122,0.719118562567242,3.20861186838779,0.00133377410888258,0.0164260133947937
"MTURN",817.415263649806,1.28606097801418,0.443719635887806,2.89836390819396,0.003751150652029,0.0346590413039789
"CPNE4",8.09300928311017,2.1582769084996,0.707045180326031,3.05253040195307,0.00226920743321031,0.0242385173785337
"CCR8L",124.545258506148,1.55677135535781,0.392793352090964,3.96333427505997,7.39101771695863e-05,0.00177524255271923
"CCR8",105.3280217454,-1.33628719282433,0.422890831689081,-3.15988688496043,0.00157830401068694,0.0184922712498021
"LOC101748775",43.4134226892661,-2.06089160424504,0.614260804594411,-3.35507587140584,0.000793432200421,0.0111910027044318
"DPY19L1",1475.05644959169,1.00986499576531,0.278184134299857,3.63020342014462,0.000283197941613005,0.0050093584014422
"AMPH",143.680845988065,6.1632925398607,0.727576206015318,8.47099243887442,2.43311033977647e-17,2.88307354527913e-14
"LOC420807",87.5721396513772,2.35854474553079,0.472217376724026,4.99461659351256,5.89527675423731e-07,3.702567103527e-05
"GMPR2",4046.3453088665,-1.05381232116154,0.266516130158843,-3.95402830040145,7.68463140352866e-05,0.0018407902771741
"LOC107051677",122.107618998627,-1.30586918314341,0.403855925711423,-3.23350259338902,0.00122282225870774,0.0153926648911271
"LY86",2261.71249481886,1.30628946266908,0.274093279984294,4.76585731231328,1.88052312275321e-06,9.20782864567924e-05
"NRN1",241.250411545554,2.44476967770439,0.634583927854833,3.85255530496772,0.000116891564099333,0.00254611600527149
"LOC101748992",163.224357603615,2.56832310502767,0.662831432223234,3.87477566719058,0.000106722969306385,0.00238903533558146
"MYLK4",12684.5060375614,-1.3436983502544,0.364348353354287,-3.68794956223613,0.000226068446786891,0.00423407858081159
"SERPINB10B",87.7267582294402,1.4933979847167,0.45176772539596,3.30567656954199,0.000947473858575353,0.0127097361225044
