"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CPE",822.896444462858,-1.19963401850971,0.391431305195054,-3.06473703709499,0.00217861457782409,0.0492314468034233
"LOC101751121",18.9371696856165,4.86239363299627,1.13188469796656,4.29583829672014,1.74034412190263e-05,0.00114463177791907
"MGAT4D",13.6064767027091,2.21806571960479,0.665866959699445,3.33109442854164,0.00086505252640069,0.0258796156703555
"FHIP1A",434.875593216356,1.10601763602451,0.291081191642743,3.79968774273115,0.000144878521160905,0.00658301516984618
"ETNPPL",3597.3473025529,1.53597918452076,0.360040343840374,4.26613075672917,1.98892239490907e-05,0.00126863227325087
"CYP2U1",806.09947254232,1.05228020959883,0.282611679217121,3.72341374041515,0.000196547033239827,0.00851855000731488
"DKK2",108.116110861885,-3.1029649355202,0.365222696291158,-8.49609010346522,1.96083806083067e-17,1.27477099008542e-14
"LOC107051761",16.0841770439845,-1.71286114785212,0.557844724434735,-3.07049806662197,0.00213702069825759,0.04875186261419
"HAND2",78.484696674491,-1.64246145637754,0.506757940160005,-3.24111637177099,0.00119062568525215,0.0332647040625077
"DMP1",104.549523451082,2.0565444202776,0.489871117292826,4.19813364715741,2.69123796071538e-05,0.00167242629595486
"STBD1",21967.5676962716,1.31594615998869,0.253340329204606,5.19438087145569,2.05402248632173e-07,2.36184640042832e-05
"FAT4",876.825204832866,-1.03717257306871,0.265175249792297,-3.91127216390327,9.181124074383e-05,0.00456436883027341
"MYOZ2",3649.85954616365,-3.2712484567917,0.543844082482301,-6.01504836066348,1.7983300525151e-09,3.16637217475654e-07
"PITX2",662.923171571657,-3.64692092011241,0.60453933628764,-6.03256182220905,1.61380572279853e-09,2.87698598710474e-07
"UNC5C",63.4475861421505,-3.3519062566972,0.560408250384447,-5.98118649109422,2.2151807740236e-09,3.78214147710312e-07
"MTMR7",314.926359403608,1.09409224054138,0.229603860742258,4.76512998084801,1.88731944667607e-06,0.000174324374902544
"CHRNA9",32.141150513329,5.26057787509717,0.918895420323089,5.7248929081043,1.03499007826851e-08,1.59040339027025e-06
"LGI2",88.4293801643229,-1.26094993965522,0.349553699345055,-3.60731396068134,0.000309383216910343,0.0121899872154674
"LOC101750862",127.428904223528,1.28111976916393,0.32477116504949,3.94468446411708,7.99051242327974e-05,0.00406818167140655
"LOC124417906",27.2316553455705,-2.69353524300678,0.771831566806764,-3.48979668472297,0.000483388158604306,0.0165398988762927
"NKX3-2",50.8850222703126,-1.63505891513338,0.519799236668773,-3.14555851526823,0.00165770030143107,0.0417587305440973
"CPZ",172.681225436387,-2.52830243308645,0.717832648259128,-3.52213352125741,0.000428088473793072,0.0151697682862145
"ADRA2C",63.00777487876,-1.35511228404247,0.434579863005027,-3.11821232275273,0.00181951673023713,0.0438109562552681
"LOC121110567",65.7059290189669,1.07088781838846,0.350266888866108,3.05734813203486,0.00223304763691413,0.0498462291001628
"LOC121110770",10.7106479023764,-4.64320428258125,1.23783441834246,-3.75107059052275,0.000176081112824401,0.00775077877622616
"RNF24",597.737272386274,-1.41321154801898,0.313477155008928,-4.50818034245184,6.53859881405936e-06,0.000482628540410679
"LBX2",259.972545026395,-2.95596407767924,0.572439476999723,-5.16380193269004,2.41983749555072e-07,2.7636833234658e-05
"CLCF1",44.7604871472698,-2.47560984947343,0.591414628776315,-4.18591243607833,2.84022833654253e-05,0.00173553210208772
"CARNS1",7300.6757648565,2.30244528973678,0.441310859856517,5.2172867227545,1.81563094528172e-07,2.11652481848945e-05
"LOC107056413",284.848105167146,1.13875648573124,0.356409306321843,3.19508067138665,0.00139791760152304,0.0372110255410141
"VPS37C",3062.31991165901,1.4011596963813,0.205868471938582,6.80609169139469,1.00285809280204e-11,2.87310344790387e-09
"LOC428824",522.34717028648,-1.54740630977013,0.447875981272157,-3.4549883773067,0.000550316545100681,0.0182750502197187
"TPH1",243.305813840702,2.10529679346274,0.431273171853765,4.88158534047788,1.05236362263766e-06,0.000104023990137102
"LDHA",351198.729855112,1.78599643781991,0.217659086899392,8.20547611065484,2.29678858991809e-16,1.25234250114146e-13
"RASSF7",91.858054308659,-1.11107645699759,0.339213415899597,-3.27544962822594,0.00105493925364448,0.0301719766571111
"SMTNL1",908.880033959455,-2.38647895106686,0.417033862356168,-5.72250641131075,1.04963882149147e-08,1.59838243240273e-06
"RTN4RL2",2605.95786763576,-1.76898335304806,0.368323685897251,-4.80279553224697,1.56465638764873e-06,0.000147750764918584
"LRRC55",8.14204187065138,-5.00179313283935,1.46874312490208,-3.40549211637864,0.0006604492040585,0.0209188496236595
"INCENPL",122.863628828015,-3.31016562484001,0.491013269629416,-6.74149932310036,1.56760466428931e-11,4.17515602043596e-09
"LRRC4C",54.9686058065269,2.08113809605609,0.50762458167356,4.09975830798994,4.13581828687368e-05,0.00236975377976359
"PRDM11",2438.14071183936,-1.19705381823329,0.224711386674516,-5.327072365795,9.98084063603305e-08,1.21371330410695e-05
"PLA2G4B",195.674900660139,2.1310224756698,0.429659136465853,4.95979788350006,7.05665617076324e-07,7.18546140086814e-05
"GANC",3269.19700071324,1.67105595966025,0.182239665983006,9.16955126452044,4.74992151697591e-20,5.35252822676292e-17
"RGS6",32.1371982016873,-2.6659327158587,0.85423073064034,-3.12085789030359,0.00180325031691643,0.0436225400897754
"SLC8A3",822.806673588937,-1.29276736376284,0.283723725656814,-4.55643024132054,5.20303079843765e-06,0.000401583696739687
"RYR3",29441.863760591,1.39461303843103,0.29831198270062,4.6750151495947,2.93931920662922e-06,0.000244745382017999
"COCH",90.9814045955002,-3.17121975404585,0.819379348530997,-3.87027054041732,0.000108714640733236,0.00525029592089682
"EGLN3",858.617412454514,1.68203311767644,0.321922607958201,5.22496114312929,1.74191685624542e-07,2.04469587646641e-05
"BEGAIN",77.3361061206005,2.56217105961465,0.481623849176332,5.31985918885962,1.03847595709815e-07,1.25381136448786e-05
"CLBA1",137.612427440552,-1.64196835507711,0.322698913362611,-5.08823639338399,3.61408697324088e-07,3.94122013604456e-05
"PRKCH",255.302791970274,1.2970739527241,0.402570638917496,3.2219785233516,0.00127308677468411,0.0349899330407381
"PCNX4",590.395498581215,-1.20699303642248,0.254209458083021,-4.74802568529255,2.05411954624598e-06,0.00018567263470693
"NRG3",141.932518138397,-4.36672694114483,0.769891242563976,-5.67187506459,1.41242970194436e-08,2.06342336944171e-06
"NRBF2",3973.63109322871,1.2041673860807,0.384432514088896,3.13232450937345,0.00173428071458252,0.0428404361002525
"SLC16A9",1308.23319965452,1.17763248439561,0.384924354528659,3.05938678740561,0.00221790597408528,0.0498462291001628
"COL13A1",232.046036363268,-1.7188119881344,0.549817002713109,-3.1261528465886,0.00177109473730174,0.0431543118885999
"ZNF503",572.269769627184,-1.58602976726922,0.331536734270275,-4.78387340926227,1.71949000774709e-06,0.000160577566856073
"LOC112532693",28.6082410880161,-2.61178356913114,0.564874946522473,-4.62364915493244,3.77047394640925e-06,0.000309380199592988
"LOC112532650",60.7932143554793,1.57010115641562,0.461188441437754,3.40446770851592,0.000662931378676941,0.0209449141939744
"LOC124418398",14.6400386049169,3.34817895673987,0.938088629069639,3.5691499214317,0.00035814144251564,0.0135745976060394
"LOC107053662",402.117848679738,4.43278078338827,0.489218584326744,9.0609411118112,1.29329818977611e-19,1.18586360721283e-16
"HPSE2",235.28820213823,1.28000864450903,0.311989963839595,4.10272378238144,4.08314608327004e-05,0.0023490605067319
"ANKRD2",1026.22833237495,-3.36818303026208,0.960930610172176,-3.50512617103392,0.000456390939474496,0.0158732017488424
"PGAM1",186710.585168752,1.69137540014921,0.269878517643956,6.26717315225735,3.67661258979666e-10,7.67231884016455e-08
"RBM20",5068.99034599234,2.75902710544187,0.453060271827405,6.0897573170859,1.13081973629908e-09,2.10046659369927e-07
"LOC121111207",8.88771748648301,2.48707342955084,0.783296272683958,3.17513757729104,0.00149765476131719,0.0390661395533094
"LOC107053740",44.190012863381,2.1686327492118,0.585075813882723,3.70658416867407,0.000210073441443584,0.00896684692101239
"GPAM",2186.22276142278,-1.37171918003721,0.340617421571415,-4.02715508123124,5.6455798039233e-05,0.0030585652380037
"GFRA1",95.6256289229248,-1.20693138173075,0.352004362350547,-3.42873984194779,0.000606390485784716,0.0196669927294486
"HTRA1",6005.65839177601,-1.02144765810793,0.237708705607741,-4.29705616164304,1.73081354685005e-05,0.00114281021025025
