"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL17D",52.6167248381682,1.95641838879366,0.370054283013531,5.28684162999439,1.24446289974173e-07,7.68023735416999e-06
"C11orf87",99.5455027282401,1.83620502131743,0.382211281994644,4.80416227311458,1.55400760994427e-06,6.63913998130116e-05
"ELMOD1",21.6856436283524,1.89328372223943,0.69140294055776,2.73832176749509,0.00617536232690769,0.0393831682807525
"DCUN1D5",2883.05061358488,2.46672231098523,0.545666004361789,4.52057172568467,6.16728445629302e-06,0.000198222990824868
"LOC121109136",523.238852184938,2.48066094583321,0.482692071039097,5.13922041539457,2.75880637899361e-07,1.49497026159245e-05
"MMP10",10.7665200113446,-4.61417038564907,1.36105266533887,-3.39014830443777,0.000698548223243654,0.00806757382711676
"LOC121107653",11.8922611946113,-2.68303414493048,0.8136687114797,-3.29745276803287,0.000975660827225206,0.0103285203639534
"FAT3",103.669030711436,1.62399974986226,0.306368045154749,5.30081310876258,1.15288060157804e-07,7.1899297587537e-06
"LOC121107447",915.9376798252,-5.9530133712177,0.260439091574626,-22.8576030396417,1.22789002729943e-115,2.182451734522e-111
"LOC121107448",964.823216662154,-5.61877166098515,0.280814845001384,-20.0088127853692,4.61509373397549e-89,4.10143380138401e-85
"LOC121107450",17.2641741218495,2.54566983199419,0.947872661539104,2.68566647745771,0.00723853042731026,0.0442883441704002
"LOC107052306",592.270652838196,-1.80878804894205,0.240426808268042,-7.52323778688399,5.34361094406001e-14,1.97869460249422e-11
"SYTL2",498.021806376717,1.0430831717157,0.254727433862933,4.0948992258014,4.22352054981209e-05,0.000909925506089213
"CCDC83",46.2282320455573,1.76799913831094,0.38173661358263,4.63146335825142,3.6309026291281e-06,0.000132895487728329
"LOC101750591",3.66186932519409,4.39629294405459,1.59338493051902,2.75909032390722,0.0057962511879681,0.0377392423857798
"LOC112531602",6.34387030033119,5.27089116416076,1.57494294702385,3.3467187964625,0.000817741177244903,0.0090388878634023
"THRSP",187.13829482508,2.15107516699261,0.723720331643603,2.97224642301733,0.00295629302146826,0.0232603595234957
"AAMDC",1489.38078027886,-1.35508898079037,0.228910948903984,-5.91972112858069,3.22487971947579e-09,3.39165752271969e-07
"WNT11",168.610420844937,1.73836604926321,0.53475105160409,3.2507950083476,0.00115082802916401,0.0117085388611111
